Url,Address,Status,Bed,Bath,Price,Year built,Days on zillow,Lot size(sqft),House size(sqft),Parking type,Parking space,Price/sqft,Sold date,HOA,City,Heating_bool,Cooling_bool
https://www.zillow.com/homedetails/1487-Montalban-Dr-San-Jose-CA-95120/19760818_zpid/,"1487 Montalban Dr, San Jose, CA 95120",Sale,6,4,2147000,2004,65,8424,3135,Space,2,684.85,1/1/90,70,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3041-Baronscourt-Way-San-Jose-CA-95132/19770050_zpid/,"3041 Baronscourt Way, San Jose, CA 95132",Sale,4,3,1359000,1974,105,6695,1827,Space,2,743.84,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1326-Bess-Ct-San-Jose-CA-95128/19589488_zpid/,"1326 Bess Ct, San Jose, CA 95128",Sale,4,3,1850000,1961,41,14375,2570,Space,4,719.84,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1370-Pine-Ave-San-Jose-CA-95125/19688485_zpid/,"1370 Pine Ave, San Jose, CA 95125",Sale,3,3,1687000,1966,71,8001,1942,Space,2,868.69,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2345-Shelley-Ave-San-Jose-CA-95124/19672425_zpid/,"2345 Shelley Ave, San Jose, CA 95124",Sale,4,3,1300888,1979,35,3092,2022,Space,2,643.37,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/605-Monferino-Dr-San-Jose-CA-95112/19567749_zpid/,"605 Monferino Dr, San Jose, CA 95112",Sale,3,2,960000,1977,30,7043,1386,Space,2,692.64,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/4326-Gayle-Dr-San-Jose-CA-95124/19674103_zpid/,"4326 Gayle Dr, San Jose, CA 95124",Sale,3,2,1298000,1957,35,5654,1120,Space,2,1158.93,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/554-E-Empire-St-San-Jose-CA-95112/19569172_zpid/,"554 E Empire St, San Jose, CA 95112",Sale,2,1,798000,1921,32,3955,1224,Space,1,651.96,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2459-Amaryl-Dr-San-Jose-CA-95132/19773165_zpid/,"2459 Amaryl Dr, San Jose, CA 95132",Sale,4,2,1170000,1973,29,5998,1530,Space,2,764.71,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/4881-Popejoy-Ct-San-Jose-CA-95118/19759748_zpid/,"4881 Popejoy Ct, San Jose, CA 95118",Sale,4,3,1299000,1978,35,5976,2005,Space,2,647.88,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2155-Jewell-Dr-San-Jose-CA-95124/19671130_zpid/,"2155 Jewell Dr, San Jose, CA 95124",Sale,5,5,2895000,2018,21,12197,3743,Space,2,773.44,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/4409-Glenmont-Dr-San-Jose-CA-95136/19702883_zpid/,"4409 Glenmont Dr, San Jose, CA 95136",Sale,4,2,1144090,1968,14,6181,1572,Space,1,727.79,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/671-Bundy-Ave-San-Jose-CA-95117/19605970_zpid/,"671 Bundy Ave, San Jose, CA 95117",Sale,4,3,1399000,1955,29,8250,1730,Space,2,808.67,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/443-Richmond-Ave-San-Jose-CA-95128/243211504_zpid/,"443 Richmond Ave, San Jose, CA 95128",Sale,3,4,1339000,2018,45,6294,1742,Space,2,768.66,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1572-Fuchsia-Dr-San-Jose-CA-95125/19693141_zpid/,"1572 Fuchsia Dr, San Jose, CA 95125",Sale,4,3,1999000,1956,20,8938,2024,Space,2,987.65,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/5580-Starcrest-Dr-San-Jose-CA-95123/19708170_zpid/,"5580 Starcrest Dr, San Jose, CA 95123",Sale,3,2,945000,1964,22,6224,1354,Space,2,697.93,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/6519-Dade-Ct-San-Jose-CA-95123/61323710_zpid/,"6519 Dade Ct, San Jose, CA 95123",Sale,4,4,1789000,1975,47,10807,2868,Space,2,623.78,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/442-Vaughn-Ave-San-Jose-CA-95128/19585116_zpid/,"442 Vaughn Ave, San Jose, CA 95128",Sale,2,1,900000,1927,21,3902,1160,Space,2,775.86,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1145-Dean-Ave-San-Jose-CA-95125/19681356_zpid/,"1145 Dean Ave, San Jose, CA 95125",Sale,2,2,1374950,1940,22,5431,1304,Space,2,1054.41,1/1/90,0,SanJose,FALSE,TRUE
https://www.zillow.com/homedetails/1817-Sycamore-Crk-San-Jose-CA-95120/124742728_zpid/,"1817 Sycamore Crk, San Jose, CA 95120",Sale,4,4,1899000,2013,200,3885,2484,Space,1,764.49,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1336-Bird-Ave-San-Jose-CA-95125/19683818_zpid/,"1336 Bird Ave, San Jose, CA 95125",Sale,2,2,1099950,1940,71,4865,1510,Space,1,728.44,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/3262-Whitesand-Ct-San-Jose-CA-95148/19794151_zpid/,"3262 Whitesand Ct, San Jose, CA 95148",Sale,4,2,1050000,1984,136,5558,892,Space,2,1177.13,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3066-Lina-Loop-San-Jose-CA-95136/243210764_zpid/,"3066 Lina Loop, San Jose, CA 95136",Sale,5,4,1170000,2017,27,2722,2178,Space,2,537.19,1/1/90,117,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/776-Nirasa-Ln-San-Jose-CA-95125/121042895_zpid/,"776 Nirasa Ln, San Jose, CA 95125",Sale,4,4,1349000,2009,103,1677,2319,Space,2,581.72,1/1/90,187,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/926-Ivy-Glen-Dr-San-Jose-CA-95133/19573048_zpid/,"926 Ivy Glen Dr, San Jose, CA 95133",Sale,5,3,1350000,1998,63,4477,2358,Space,2,572.52,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/353-Vaughn-Ave-San-Jose-CA-95128/19585085_zpid/,"353 Vaughn Ave, San Jose, CA 95128",Sale,4,3,1150000,1915,50,3955,1748,Space,4,657.89,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1508-Koch-Ln-San-Jose-CA-95125/19693068_zpid/,"1508 Koch Ln, San Jose, CA 95125",Sale,5,3,2495000,1966,27,8049,2898,Space,2,860.94,1/1/90,0,SanJose,FALSE,TRUE
https://www.zillow.com/homedetails/3397-Tully-Rd-San-Jose-CA-95148/19789583_zpid/,"3397 Tully Rd, San Jose, CA 95148",Sale,3,2,925000,1969,104,7217,1288,Space,2,718.17,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/5175-Trinity-Park-Dr-Alviso-CA-95134/54769650_zpid/,"5175 Trinity Park Dr,Alviso, CA 95134",Sale,4,4,1375000,2001,35,2456,2195,Space,2,626.42,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1432-Lujoso-Ct-San-Jose-CA-95128/19589661_zpid/,"1432 Lujoso Ct, San Jose, CA 95128",Sale,4,2,1395000,1976,21,6211,1767,Space,2,789.47,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1736-Saint-Anthony-Dr-San-Jose-CA-95125/19591013_zpid/,"1736 Saint Anthony Dr, San Jose, CA 95125",Sale,5,3,1999500,1956,119,8977,2917,Space,2,685.46,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1401-Annapolis-Way-San-Jose-CA-95118/19758624_zpid/,"1401 Annapolis Way, San Jose, CA 95118",Sale,3,2,1129500,1963,29,5924,1232,Space,2,916.8,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1843-Poetry-Dr-San-Jose-CA-95131/19563892_zpid/,"1843 Poetry Dr, San Jose, CA 95131",Sale,4,3,1750000,1997,213,4334,2358,Space,2,742.15,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1423-Cottlestone-Ct-San-Jose-CA-95121/304782396_zpid/,"1423 Cottlestone Ct, San Jose, CA 95121",Sale,5,4,1645000,2020,64,6211,3303,Garage,1,498.03,1/1/90,409,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3065-Fruitdale-Ave-San-Jose-CA-95128/19586912_zpid/,"3065 Fruitdale Ave, San Jose, CA 95128",Sale,3,2,1498000,1953,21,8712,1508,Space,6,993.37,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/6755-Muscat-Dr-San-Jose-CA-95119/19839627_zpid/,"6755 Muscat Dr, San Jose, CA 95119",Sale,4,2,989000,1970,50,6651,1788,Space,1,553.13,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/5924-Vista-Loop-San-Jose-CA-95124/19754519_zpid/,"5924 Vista Loop, San Jose, CA 95124",Sale,4,2,1599999,1954,176,28750,1696,Space,2,943.4,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/2492-Gerald-Way-San-Jose-CA-95125/19687602_zpid/,"2492 Gerald Way, San Jose, CA 95125",Sale,5,6,2780000,2015,112,9539,4256,Space,2,653.2,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3774-Heppner-Ln-San-Jose-CA-95136/19703339_zpid/,"3774 Heppner Ln, San Jose, CA 95136",Sale,3,3,1099888,1967,29,7727,1688,Space,2,651.59,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1658-Blossom-Hill-Rd-San-Jose-CA-95124/19754037_zpid/,"1658 Blossom Hill Rd, San Jose, CA 95124",Sale,4,2,1269000,1961,22,6769,1478,Space,2,858.59,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/315-Grandpark-Cir-San-Jose-CA-95136/19705523_zpid/,"315 Grandpark Cir, San Jose, CA 95136",Sale,3,4,995000,1968,600,5501,2553,Space,2,389.74,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/1305-Yosemite-Ave-San-Jose-CA-95126/19575766_zpid/,"1305 Yosemite Ave, San Jose, CA 95126",Sale,3,3,1750000,1912,57,5100,2541,Space,1,688.71,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/53-Wilson-Ave-San-Jose-CA-95126/19576168_zpid/,"53 Wilson Ave, San Jose, CA 95126",Sale,4,4,2170000,2020,53,5749,2334,Space,2,929.73,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/125-E-Humboldt-St-San-Jose-CA-95112/19714165_zpid/,"125 E Humboldt St, San Jose, CA 95112",Sale,3,1,870000,1915,53,5388,1356,Space,1,641.59,1/1/90,0,SanJose,FALSE,FALSE
https://www.zillow.com/homedetails/1225-W-Hedding-St-San-Jose-CA-95126/19559024_zpid/,"1225 W Hedding St, San Jose, CA 95126",Sale,6,7,1999000,1880,32,21344,7285,Space,1,274.4,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/5293-Harwood-Rd-San-Jose-CA-95124/19748693_zpid/,"5293 Harwood Rd, San Jose, CA 95124",Sale,3,2,1371725,1969,201,6534,1392,Space,2,985.43,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/3279-Trebol-Ln-San-Jose-CA-95148/19787978_zpid/,"3279 Trebol Ln, San Jose, CA 95148",Sale,4,3,1300000,1968,198,5662,2019,Space,2,643.88,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1465-Maxine-Ave-San-Jose-CA-95125/19686838_zpid/,"1465 Maxine Ave, San Jose, CA 95125",Sale,3,2,1320000,1951,17,6172,1438,Space,1,917.94,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1267-Fremont-St-San-Jose-CA-95126/19575300_zpid/,"1267 Fremont St, San Jose, CA 95126",Sale,5,4,2798000,2007,73,12632,3873,Space,2,722.44,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/344-Monticello-Ave-San-Jose-CA-95125/19699474_zpid/,"344 Monticello Ave, San Jose, CA 95125",Sale,3,2,1049888,1955,17,10619,1316,Space,2,797.79,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1490-Emory-St-San-Jose-CA-95126/19581866_zpid/,"1490 Emory St, San Jose, CA 95126",Sale,3,3,1749000,1938,72,4534,1949,Space,2,897.38,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/5347-Larch-Grove-Pl-San-Jose-CA-95123/19825577_zpid/,"5347 Larch Grove Pl, San Jose, CA 95123",Sale,4,2,999000,1977,130,4748,1291,Space,2,773.82,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/374-Perrymont-Ave-San-Jose-CA-95125/19699469_zpid/,"374 Perrymont Ave, San Jose, CA 95125",Sale,3,2,1080000,1946,25,8137,1519,Space,2,710.99,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1075-Normington-Way-San-Jose-CA-95136/19702513_zpid/,"1075 Normington Way, San Jose, CA 95136",Sale,4,3,1250000,1973,35,5867,1860,Space,2,672.04,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/433-S-22nd-St-San-Jose-CA-95116/79844124_zpid/,"433 S 22nd St, San Jose, CA 95116",Sale,4,3,1150000,2006,42,4312,2041,Space,2,563.45,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1945-Cape-Horn-Dr-San-Jose-CA-95133/19572390_zpid/,"1945 Cape Horn Dr, San Jose, CA 95133",Sale,4,2,1222766,1978,364,6098,2206,Space,2,554.29,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/5335-Roxburghe-Ct-San-Jose-CA-95138/19813212_zpid/,"5335 Roxburghe Ct, San Jose, CA 95138",Sale,2,3,1299000,1998,72,3815,1592,Space,2,815.95,1/1/90,148,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/441-Irving-Ave-San-Jose-CA-95128/19585257_zpid/,"441 Irving Ave, San Jose, CA 95128",Sale,2,1,899950,1920,34,3924,1064,Space,1,845.82,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/49-S-9th-St-San-Jose-CA-95112/19710600_zpid/,"49 S 9th St, San Jose, CA 95112",Sale,5,4,1088888,1901,48,4586,1880,Space,4,579.2,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/78-S-13th-St-San-Jose-CA-95112/19710700_zpid/,"78 S 13th St, San Jose, CA 95112",Sale,6,3,1100000,1981,16,4399,1992,Space,2,552.21,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/1719-Old-Piedmont-Rd-San-Jose-CA-95132/19770127_zpid/,"1719 Old Piedmont Rd, San Jose, CA 95132",Sale,3,2,1187503,1975,112,6098,1577,Space,2,753.01,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/941-Bimmerle-Pl-San-Jose-CA-95123/19830250_zpid/,"941 Bimmerle Pl, San Jose, CA 95123",Sale,4,4,1575000,1988,50,10759,2453,Space,2,642.07,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1374-Dahlia-Loop-San-Jose-CA-95126/79844805_zpid/,"1374 Dahlia Loop, San Jose, CA 95126",Sale,4,4,1240000,2006,81,2278,1977,Space,2,627.21,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3379-Kirkwood-Dr-San-Jose-CA-95117/19608224_zpid/,"3379 Kirkwood Dr, San Jose, CA 95117",Sale,3,3,1628000,1956,27,8123,2000,Space,2,814,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/1144-Malone-Rd-San-Jose-CA-95125/19685420_zpid/,"1144 Malone Rd, San Jose, CA 95125",Sale,3,1,1249950,1941,36,5588,1266,Space,2,987.32,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/4271-Bloomfield-Dr-San-Jose-CA-95124/19695801_zpid/,"4271 Bloomfield Dr, San Jose, CA 95124",Sale,4,3,1699000,1961,28,6629,2667,Space,2,637.05,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2102-Calview-Ave-San-Jose-CA-95122/19726690_zpid/,"2102 Calview Ave, San Jose, CA 95122",Sale,3,2,1050000,1959,30,5998,1119,Space,2,938.34,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2598-Pioneer-Ave-San-Jose-CA-95128/121042044_zpid/,"2598 Pioneer Ave, San Jose, CA 95128",Sale,2,2,1249999,1948,53,8525,1090,Space,7,1146.79,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/426-N-6th-St-San-Jose-CA-95112/153233411_zpid/,"426 N 6th St, San Jose, CA 95112",Sale,8,4,1598000,1880,44,6912,3388,Space,1,471.66,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/558-Margaret-St-San-Jose-CA-95112/19713392_zpid/,"558 Margaret St, San Jose, CA 95112",Sale,3,1,798000,1901,84,4338,1052,Space,1,758.56,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/5066-Edenvale-Ave-San-Jose-CA-95136/243211578_zpid/,"5066 Edenvale Ave, San Jose, CA 95136",Sale,4,4,1475000,2017,22,2234,2508,Space,2,588.12,1/1/90,170,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/126-Mayland-Ct-San-Jose-CA-95138/19809576_zpid/,"126 Mayland Ct, San Jose, CA 95138",Sale,3,3,915000,1979,105,5061,1515,Space,2,603.96,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/903-California-Ave-San-Jose-CA-95125/19680875_zpid/,"903 California Ave, San Jose, CA 95125",Sale,2,1,1375000,1939,44,5296,1321,Space,1,1040.88,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/796-Lewiston-Dr-San-Jose-CA-95136/19703372_zpid/,"796 Lewiston Dr, San Jose, CA 95136",Sale,3,2,1099000,1967,13,6429,1688,Space,2,651.07,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3011-Patt-Ave-San-Jose-CA-95133/19775586_zpid/,"3011 Patt Ave, San Jose, CA 95133",Sale,5,4,1442888,1962,10,5279,2374,Space,2,607.79,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/6581-Gillis-Dr-San-Jose-CA-95120/19764734_zpid/,"6581 Gillis Dr, San Jose, CA 95120",Sale,4,2,1549000,1973,2,9347,2497,Space,2,620.34,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/87-Basch-Ave-San-Jose-CA-95116/19717908_zpid/,"87 Basch Ave, San Jose, CA 95116",Sale,2,1,699999,1951,2,5222,832,Space,1,841.34,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/870-Hampswood-Way-San-Jose-CA-95120/19836950_zpid/,"870 Hampswood Way, San Jose, CA 95120",Sale,3,2,1299000,1977,6,7501,1780,Space,2,729.78,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/787-Sunset-Glen-Dr-San-Jose-CA-95123/19832900_zpid/,"787 Sunset Glen Dr, San Jose, CA 95123",Sale,4,2,1199000,1971,3,6033,2010,Space,2,596.52,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/718-N-12th-St-San-Jose-CA-95112/19567119_zpid/,"718 N 12th St, San Jose, CA 95112",Sale,3,2,920000,1947,3,5780,1092,Space,2,842.49,1/1/90,0,SanJose,FALSE,TRUE
https://www.zillow.com/homedetails/1706-Canna-Ln-San-Jose-CA-95124/19754226_zpid/,"1706 Canna Ln, San Jose, CA 95124",Sale,3,2,1199000,1962,6,5893,1210,Space,2,990.91,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/6912-Bollinger-Rd-San-Jose-CA-95129/19640633_zpid/,"6912 Bollinger Rd, San Jose, CA 95129",Sale,3,2,1598000,1956,2,6098,1141,Space,2,1400.53,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/1712-Feasel-Ct-San-Jose-CA-95131/19563784_zpid/,"1712 Feasel Ct, San Jose, CA 95131",Sale,5,3,1349000,1997,6,3789,2464,Space,2,547.48,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2361-Loma-Park-Ct-San-Jose-CA-95124/19689172_zpid/,"2361 Loma Park Ct, San Jose, CA 95124",Sale,5,4,1999900,1968,2,10454,2794,Space,2,715.78,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/5871-Killarney-Cir-San-Jose-CA-95138/19812694_zpid/,"5871 Killarney Cir, San Jose, CA 95138",Sale,4,4,1675000,1996,6,5632,2485,Space,2,674.04,1/1/90,148,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1620-Pala-Ranch-Cir-San-Jose-CA-95133/51073860_zpid/,"1620 Pala Ranch Cir, San Jose, CA 95133",Sale,3,3,1174999,2000,2,3476,1862,Space,2,631.04,1/1/90,74,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/394-Vale-Dr-San-Jose-CA-95123/19822208_zpid/,"394 Vale Dr, San Jose, CA 95123",Sale,4,2,949000,1968,7,5972,1410,Space,2,673.05,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/5184-Lassen-Ave-San-Jose-CA-95129/19650215_zpid/,"5184 Lassen Ave, San Jose, CA 95129",Sale,4,3,1898000,1960,7,6155,1675,Space,2,1133.13,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2568-Skylark-Dr-San-Jose-CA-95125/19699984_zpid/,"2568 Skylark Dr, San Jose, CA 95125",Sale,6,3,1668000,1968,4,5889,2272,Space,2,734.15,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1376-Old-Stone-Way-San-Jose-CA-95132/19564049_zpid/,"1376 Old Stone Way, San Jose, CA 95132",Sale,4,2,1050000,1977,2,7095,1598,Space,2,657.07,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/5305-Olstad-Ct-San-Jose-CA-95111/19808997_zpid/,"5305 Olstad Ct, San Jose, CA 95111",Sale,4,2,949888,1973,8,6760,1740,Space,2,545.91,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1021-Sweet-Ave-San-Jose-CA-95129/19649276_zpid/,"1021 Sweet Ave, San Jose, CA 95129",Sale,3,2,1399000,1959,7,6568,1300,Space,2,1076.15,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/6980-Sessions-Dr-San-Jose-CA-95119/19841398_zpid/,"6980 Sessions Dr, San Jose, CA 95119",Sale,3,2,898000,1980,2,5972,1401,Space,2,640.97,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1547-Hallbrook-Dr-San-Jose-CA-95118/19697860_zpid/,"1547 Hallbrook Dr, San Jose, CA 95118",Sale,3,2,1197000,1961,2,6895,1316,Space,2,909.57,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3432-Dominick-Ct-San-Jose-CA-95127/19782812_zpid/,"3432 Dominick Ct, San Jose, CA 95127",Sale,4,2,948000,1959,7,6011,1655,Space,1,572.81,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/6948-Villagewood-Way-San-Jose-CA-95120/19836843_zpid/,"6948 Villagewood Way, San Jose, CA 95120",Sale,4,3,1649800,1977,3,6551,2216,Space,2,744.49,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/7002-San-Felipe-Rd-San-Jose-CA-95135/19795507_zpid/,"7002 San Felipe Rd, San Jose, CA 95135",Sale,2,1,929000,1900,2,33106,1080,Space,2,860.19,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/915-Dry-Creek-Rd-Campbell-CA-95008/19670076_zpid/,"915 Dry Creek Rd,Campbell, CA 95008",Sale,4,3,2688000,1970,2,17424,2565,Space,5,1047.95,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2088-Newport-Ave-San-Jose-CA-95125/19685409_zpid/,"2088 Newport Ave, San Jose, CA 95125",Sale,5,6,2995000,2020,3,8389,3431,Space,1,872.92,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/6379-Farm-Hill-Way-San-Jose-CA-95120/19834833_zpid/,"6379 Farm Hill Way, San Jose, CA 95120",Sale,3,2,949000,1961,6,6054,1125,Space,2,843.56,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/289-Ingram-Ct-San-Jose-CA-95139/19842703_zpid/,"289 Ingram Ct, San Jose, CA 95139",Sale,5,3,1248888,1977,7,6176,2347,Space,3,532.12,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/3155-Andora-Dr-San-Jose-CA-95148/19787377_zpid/,"3155 Andora Dr, San Jose, CA 95148",Sale,5,3,939000,1965,9,6115,1776,Space,4,528.72,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/1572-Cross-Way-San-Jose-CA-95125/19684216_zpid/,"1572 Cross Way, San Jose, CA 95125",Sale,3,2,825000,1953,30,6573,1080,Space,2,763.89,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/953-Spencer-Ave-San-Jose-CA-95125/19578192_zpid/,"953 Spencer Ave, San Jose, CA 95125",Sale,3,2,955000,1990,2,4534,1430,Space,2,667.83,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/1442-Maria-Way-San-Jose-CA-95117/19608934_zpid/,"1442 Maria Way, San Jose, CA 95117",Sale,4,2,1195000,1960,6,5876,1490,Space,2,802.01,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/1859-S-Capitol-Ave-San-Jose-CA-95127/19729002_zpid/,"1859 S Capitol Ave, San Jose, CA 95127",Sale,3,2.5,799000,1983,115,4530,1429,Space,2,559.13,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/4044-Moreland-Way-San-Jose-CA-95130/19611714_zpid/,"4044 Moreland Way, San Jose, CA 95130",Sale,2,1,1348800,1952,3,10140,1509,Carport,1,893.84,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/2872-Norcrest-Dr-San-Jose-CA-95148/19789924_zpid/,"2872 Norcrest Dr, San Jose, CA 95148",Sale,5,3,1398888,1978,2,8585,2088,Space,2,669.97,1/1/90,0,SanJose,TRUE,TRUE
https://www.zillow.com/homedetails/1458-Pomona-Ave-San-Jose-CA-95110/19684083_zpid/,"1458 Pomona Ave, San Jose, CA 95110",Sale,3,1,749999,1954,65,7352,980,Space,1,765.31,1/1/90,0,SanJose,TRUE,FALSE
https://www.zillow.com/homedetails/4446-Camden-Ave-San-Jose-CA-95124/99343873_zpid/,"4446 Camden Ave, San Jose, CA 95124",Sale,4,3,1198000,1960,8,5906,2078,Space,1,576.52,1/1/90,0,SanJose,TRUE,TRUE
